game_date,athlete_display_name,team_name,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,plus_minus,points,starter,ejected,did_not_play,home_away,team_winner
7/9/2025,Natasha Howard,Fever,16,1,4,0,0,2,2,0,2,2,2,1,0,2,1,-3,4,TRUE,FALSE,FALSE,home,FALSE
7/9/2025,Aliyah Boston,Fever,27,2,8,0,1,2,2,1,5,6,2,2,0,0,2,-25,6,TRUE,FALSE,FALSE,home,FALSE
7/9/2025,Kelsey Mitchell,Fever,30,3,13,1,5,5,6,0,3,3,0,1,1,3,1,-16,12,TRUE,FALSE,FALSE,home,FALSE
7/9/2025,Aari McDonald,Fever,27,2,9,1,7,2,2,0,1,1,4,0,0,2,3,-20,7,TRUE,FALSE,FALSE,home,FALSE
7/9/2025,Caitlin Clark,Fever,25,4,12,2,5,0,0,0,5,5,6,1,0,4,1,-7,10,TRUE,FALSE,FALSE,home,FALSE
7/9/2025,Damiris Dantas,Fever,9,1,3,0,2,2,2,0,1,1,0,0,0,0,0,7,4,FALSE,FALSE,FALSE,home,FALSE
7/9/2025,Makayla Timpson,Fever,20,5,9,0,0,0,0,2,4,6,0,3,2,0,3,-1,10,FALSE,FALSE,FALSE,home,FALSE
7/9/2025,Sydney Colson,Fever,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,FALSE,FALSE,FALSE,home,FALSE
7/9/2025,Sophie Cunningham,Fever,21,1,3,1,3,0,0,0,3,3,0,0,0,2,3,-18,3,FALSE,FALSE,FALSE,home,FALSE
7/9/2025,Lexie Hull,Fever,24,2,7,1,4,0,0,4,5,9,1,1,0,1,2,-14,5,FALSE,FALSE,FALSE,home,FALSE
7/9/2025,Brianna Turner,Fever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,FALSE
7/9/2025,Nneka Ogwumike,Storm,35,5,15,1,6,1,2,2,10,12,3,1,0,3,1,-2,12,TRUE,FALSE,FALSE,away,FALSE
7/9/2025,Gabby Williams,Storm,36,9,14,2,5,1,1,0,5,5,1,1,0,1,2,-3,21,TRUE,FALSE,FALSE,away,FALSE
7/9/2025,Ezi Magbegor,Storm,35,5,8,0,1,3,4,3,3,6,3,1,1,0,5,-7,13,TRUE,FALSE,FALSE,away,FALSE
7/9/2025,Skylar Diggins,Storm,33,8,19,1,5,6,7,1,2,3,7,1,0,2,3,0,23,TRUE,FALSE,FALSE,away,FALSE
7/9/2025,Erica Wheeler,Storm,34,3,9,2,5,2,2,0,1,1,7,1,0,1,3,-6,10,TRUE,FALSE,FALSE,away,FALSE
7/9/2025,Alysha Clark,Storm,13,1,4,0,3,2,3,1,2,3,0,0,0,1,2,-14,4,FALSE,FALSE,FALSE,away,FALSE
7/9/2025,Dominique Malonga,Storm,6,0,0,0,0,0,0,0,1,1,1,0,0,1,2,-5,0,FALSE,FALSE,FALSE,away,FALSE
7/9/2025,Zia Cooke,Storm,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-13,0,FALSE,FALSE,FALSE,away,FALSE
7/9/2025,Katie Lou Samuelson,Storm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,FALSE
7/9/2025,Mackenzie Holmes,Storm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,FALSE
7/9/2025,Lexie Brown,Storm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,FALSE
7/9/2025,Tina Charles,Sun,35,11,22,0,0,7,8,3,8,11,0,0,1,1,2,7,29,TRUE,FALSE,FALSE,home,TRUE
7/9/2025,Olivia Nelson-Ododa,Sun,25,3,7,0,0,2,2,0,6,6,0,0,3,2,2,4,8,TRUE,FALSE,FALSE,home,TRUE
7/9/2025,Bria Hartley,Sun,24,4,8,3,5,4,4,1,2,3,5,1,0,1,3,-4,15,TRUE,FALSE,FALSE,home,TRUE
7/9/2025,Jacy Sheldon,Sun,30,5,8,4,6,2,2,0,2,2,4,0,0,2,2,3,16,TRUE,FALSE,FALSE,home,TRUE
7/9/2025,Saniya Rivers,Sun,34,4,9,1,3,2,2,1,3,4,7,4,1,0,2,-2,11,TRUE,FALSE,FALSE,home,TRUE
7/9/2025,Haley Peters,Sun,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,FALSE,FALSE,FALSE,home,TRUE
7/9/2025,Aneesah Morrow,Sun,20,2,5,0,1,2,2,1,6,7,0,0,1,2,3,9,6,FALSE,FALSE,FALSE,home,TRUE
7/9/2025,Lindsay Allen,Sun,9,0,0,0,0,0,0,0,1,1,1,0,0,1,0,7,0,FALSE,FALSE,FALSE,home,TRUE
7/9/2025,Leila Lacan,Sun,19,3,6,0,3,2,2,0,4,4,3,0,0,1,4,19,8,FALSE,FALSE,FALSE,home,TRUE
7/9/2025,Rayah Marshall,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,TRUE
7/9/2025,Marina Mabrey,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,TRUE
7/9/2025,Jaelyn Brown,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,TRUE
7/8/2025,NaLyssa Smith,Aces,26,4,5,0,0,3,4,1,3,4,1,0,2,1,5,-6,11,TRUE,FALSE,FALSE,away,FALSE
7/8/2025,A'ja Wilson,Aces,14,0,3,0,1,2,2,0,4,4,2,0,0,0,0,4,2,TRUE,FALSE,FALSE,away,FALSE
7/8/2025,Chelsea Gray,Aces,34,4,9,2,3,1,1,1,6,7,3,1,1,5,3,-2,11,TRUE,FALSE,FALSE,away,FALSE
7/8/2025,Jewell Loyd,Aces,32,5,12,0,6,0,0,2,1,3,2,0,0,1,1,-6,10,TRUE,FALSE,FALSE,away,FALSE
7/8/2025,Jackie Young,Aces,33,5,15,2,7,7,9,0,7,7,3,0,2,5,4,-5,19,TRUE,FALSE,FALSE,away,FALSE
7/8/2025,Cheyenne Parker-Tyus,Aces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,away,FALSE
7/8/2025,Joyner Holmes,Aces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,away,FALSE
7/8/2025,Kierstan Bell,Aces,17,2,5,1,3,4,4,2,0,2,0,0,1,0,3,-7,9,FALSE,FALSE,FALSE,away,FALSE
7/8/2025,Kiah Stokes,Aces,12,0,0,0,0,0,0,0,3,3,0,0,1,2,2,-7,0,FALSE,FALSE,FALSE,away,FALSE
7/8/2025,Dana Evans,Aces,14,5,9,2,4,4,4,1,1,2,1,1,0,2,2,-7,16,FALSE,FALSE,FALSE,away,FALSE
7/8/2025,Aaliyah Nye,Aces,18,0,3,0,2,0,0,0,0,0,1,0,0,0,2,-9,0,FALSE,FALSE,FALSE,away,FALSE
7/8/2025,Megan Gustafson,Aces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,FALSE
7/8/2025,Breanna Stewart,Liberty,37,4,14,1,2,6,9,2,5,7,5,2,1,1,2,7,15,TRUE,FALSE,FALSE,home,TRUE
7/8/2025,Kennedy Burke,Liberty,32,4,7,1,4,1,3,0,0,0,0,6,0,1,2,12,10,TRUE,FALSE,FALSE,home,TRUE
7/8/2025,Leonie Fiebich,Liberty,33,6,11,2,6,1,1,1,8,9,2,0,3,0,4,5,15,TRUE,FALSE,FALSE,home,TRUE
7/8/2025,Nyara Sabally,Liberty,18,2,4,0,0,0,0,0,2,2,1,0,0,1,3,2,4,TRUE,FALSE,FALSE,home,TRUE
7/8/2025,Sabrina Ionescu,Liberty,36,9,23,1,9,9,10,3,5,8,8,2,1,3,1,13,28,TRUE,FALSE,FALSE,home,TRUE
7/8/2025,Annika Soltau,Liberty,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,home,TRUE
7/8/2025,Rebekah Gardner,Liberty,17,1,3,0,1,0,0,2,2,4,1,0,0,0,3,9,2,FALSE,FALSE,FALSE,home,TRUE
7/8/2025,Marine Johannes,Liberty,24,3,7,1,4,3,3,1,3,4,3,0,0,3,1,1,10,FALSE,FALSE,FALSE,home,TRUE
7/8/2025,Jaylyn Sherrod,Liberty,4,1,1,1,1,0,0,0,0,0,1,0,0,0,2,-4,3,FALSE,FALSE,FALSE,home,TRUE
7/8/2025,Isabelle Harrison,Liberty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,TRUE
7/8/2025,Jonquel Jones,Liberty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,TRUE
7/8/2025,Natasha Cloud,Liberty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,TRUE
7/8/2025,Marquesha Davis,Liberty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,TRUE
7/8/2025,Michaela Onyenwere,Sky,15,1,6,0,1,0,0,0,1,1,3,0,0,0,1,-3,2,TRUE,FALSE,FALSE,away,FALSE
7/8/2025,Angel Reese,Sky,36,5,9,0,2,12,15,2,13,15,4,1,0,3,5,2,22,TRUE,FALSE,FALSE,away,FALSE
7/8/2025,Elizabeth Williams,Sky,30,9,17,0,0,2,4,2,5,7,1,0,1,2,6,1,20,TRUE,FALSE,FALSE,away,FALSE
7/8/2025,Rachel Banham,Sky,25,5,9,3,6,0,0,0,4,4,3,2,0,4,3,9,13,TRUE,FALSE,FALSE,away,FALSE
7/8/2025,Ariel Atkins,Sky,35,3,9,0,4,5,6,0,0,0,5,3,2,5,4,-5,11,TRUE,FALSE,FALSE,away,FALSE
7/8/2025,Maddy Westbeld,Sky,12,1,2,1,1,0,0,1,5,6,0,1,0,1,2,-4,3,FALSE,FALSE,FALSE,away,FALSE
7/8/2025,Moriah Jefferson,Sky,4,0,2,0,1,0,0,0,0,0,1,0,0,0,0,-7,0,FALSE,FALSE,FALSE,away,FALSE
7/8/2025,Rebecca Allen,Sky,14,0,2,0,1,0,0,1,1,2,1,1,2,0,3,-7,0,FALSE,FALSE,FALSE,away,FALSE
7/8/2025,Kia Nurse,Sky,25,3,4,2,3,0,0,1,3,4,1,0,0,1,2,4,8,FALSE,FALSE,FALSE,away,FALSE
7/8/2025,Hailey Van Lith,Sky,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,away,FALSE
7/8/2025,Courtney Vandersloot,Sky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,FALSE
7/8/2025,Shakira Austin,Mystics,24,5,11,0,0,5,13,4,4,8,4,2,2,2,5,13,15,TRUE,FALSE,FALSE,home,TRUE
7/8/2025,Kiki Iriafen,Mystics,31,3,11,0,0,5,7,4,6,10,2,0,1,1,3,4,11,TRUE,FALSE,FALSE,home,TRUE
7/8/2025,Brittney Sykes,Mystics,32,5,12,0,2,1,3,0,4,4,4,2,0,3,0,10,11,TRUE,FALSE,FALSE,home,TRUE
7/8/2025,Sug Sutton,Mystics,23,3,6,1,3,2,2,0,1,1,2,1,0,1,2,20,9,TRUE,FALSE,FALSE,home,TRUE
7/8/2025,Sonia Citron,Mystics,35,5,11,2,4,1,1,2,6,8,3,1,0,0,3,4,13,TRUE,FALSE,FALSE,home,TRUE
7/8/2025,Emily Engstler,Mystics,4,0,0,0,0,0,0,1,1,2,1,0,0,0,0,-5,0,FALSE,FALSE,FALSE,home,TRUE
7/8/2025,Aaliyah Edwards,Mystics,17,4,7,0,1,0,2,1,2,3,0,1,1,0,4,-8,8,FALSE,FALSE,FALSE,home,TRUE
7/8/2025,Stefanie Dolson,Mystics,9,2,5,0,1,1,1,1,1,2,1,0,0,2,1,-5,5,FALSE,FALSE,FALSE,home,TRUE
7/8/2025,Lucy Olsen,Mystics,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-8,2,FALSE,FALSE,FALSE,home,TRUE
7/8/2025,Jade Melbourne,Mystics,19,2,7,1,4,2,2,0,0,0,1,1,0,4,3,-15,7,FALSE,FALSE,FALSE,home,TRUE
7/8/2025,Sika Kone,Mystics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,TRUE
7/8/2025,Georgia Amoore,Mystics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,TRUE
7/7/2025,Li Yueru,Wings,23,1,4,0,1,0,0,3,4,7,0,0,0,2,0,-17,2,TRUE,FALSE,FALSE,away,FALSE
7/7/2025,Luisa Geiselsoder,Wings,29,2,11,0,2,0,0,2,6,8,1,0,1,1,2,-25,4,TRUE,FALSE,FALSE,away,FALSE
7/7/2025,Paige Bueckers,Wings,24,3,11,1,2,4,4,0,2,2,3,0,1,3,2,-27,11,TRUE,FALSE,FALSE,away,FALSE
7/7/2025,Aziaha James,Wings,36,7,18,1,7,0,0,1,3,4,3,1,0,4,2,-25,15,TRUE,FALSE,FALSE,away,FALSE
7/7/2025,JJ Quinerly,Wings,29,7,17,4,8,0,0,0,1,1,5,2,0,2,5,-16,18,TRUE,FALSE,FALSE,away,FALSE
7/7/2025,Myisha Hines-Allen,Wings,24,4,5,1,2,2,2,3,5,8,4,1,0,4,3,-26,11,FALSE,FALSE,FALSE,away,FALSE
7/7/2025,Liatu King,Wings,12,1,3,0,0,0,0,2,2,4,0,0,0,0,1,-3,2,FALSE,FALSE,FALSE,away,FALSE
7/7/2025,Teaira McCowan,Wings,22,2,6,1,2,4,6,2,8,10,0,1,1,1,1,-11,9,FALSE,FALSE,FALSE,away,FALSE
7/7/2025,Maddy Siegrist,Wings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,FALSE
7/7/2025,Arike Ogunbowale,Wings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,FALSE
7/7/2025,Tyasha Harris,Wings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,FALSE
7/7/2025,DiJonai Carrington,Wings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,FALSE
7/7/2025,Alyssa Thomas,Mercury,29,5,8,0,0,5,8,1,9,10,15,2,0,4,4,30,15,TRUE,FALSE,FALSE,home,TRUE
7/7/2025,Kathryn Westbeld,Mercury,28,4,11,2,5,4,5,1,3,4,0,0,0,0,0,25,14,TRUE,FALSE,FALSE,home,TRUE
7/7/2025,Natasha Mack,Mercury,24,2,5,0,0,0,2,5,5,10,4,1,2,1,3,21,4,TRUE,FALSE,FALSE,home,TRUE
7/7/2025,Sami Whitcomb,Mercury,27,12,19,7,11,5,8,0,6,6,1,2,0,3,3,36,36,TRUE,FALSE,FALSE,home,TRUE
7/7/2025,Monique Akoa Makani,Mercury,23,2,11,0,4,0,0,1,0,1,3,3,0,0,3,22,4,TRUE,FALSE,FALSE,home,TRUE
7/7/2025,Kalani Brown,Mercury,24,2,4,0,1,2,2,3,6,9,2,0,3,0,1,9,6,FALSE,FALSE,FALSE,home,TRUE
7/7/2025,Kitija Laksa,Mercury,24,2,10,2,7,0,0,0,0,0,0,0,0,0,1,5,6,FALSE,FALSE,FALSE,home,TRUE
7/7/2025,Kiana Williams,Mercury,21,7,8,3,4,0,0,0,3,3,4,1,0,1,0,2,17,FALSE,FALSE,FALSE,home,TRUE
7/7/2025,Satou Sabally,Mercury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,TRUE
7/7/2025,Murjanatu Musa,Mercury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,TRUE
7/7/2025,Kahleah Copper,Mercury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,TRUE
7/7/2025,Lexi Held,Mercury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,TRUE
7/7/2025,Kayla Thornton,Valkyries,34,5,14,2,7,3,3,0,6,6,3,1,0,1,3,-13,15,TRUE,FALSE,FALSE,away,FALSE
7/7/2025,Monique Billings,Valkyries,29,7,12,1,3,4,4,2,4,6,1,1,0,2,3,-1,19,TRUE,FALSE,FALSE,away,FALSE
7/7/2025,Temi Fagbenle,Valkyries,25,0,3,0,1,0,0,2,2,4,2,1,0,4,5,-9,0,TRUE,FALSE,FALSE,away,FALSE
7/7/2025,Tiffany Hayes,Valkyries,27,4,10,2,5,2,2,0,3,3,1,0,0,6,3,-3,12,TRUE,FALSE,FALSE,away,FALSE
7/7/2025,Veronica Burton,Valkyries,26,4,7,3,4,0,0,0,3,3,7,1,0,4,1,-2,11,TRUE,FALSE,FALSE,away,FALSE
7/7/2025,Stephanie Talbot,Valkyries,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-7,2,FALSE,FALSE,FALSE,away,FALSE
7/7/2025,Laeticia Amihere,Valkyries,17,2,2,0,0,0,0,0,6,6,4,0,0,2,2,6,4,FALSE,FALSE,FALSE,away,FALSE
7/7/2025,Janelle Salaun,Valkyries,4,0,2,0,2,0,0,0,0,0,0,0,0,0,2,-9,0,FALSE,FALSE,FALSE,away,FALSE
7/7/2025,Kate Martin,Valkyries,18,4,7,3,5,0,0,0,1,1,1,1,0,1,1,-4,11,FALSE,FALSE,FALSE,away,FALSE
7/7/2025,Kaitlyn Chen,Valkyries,15,3,5,1,2,0,0,0,0,0,0,0,0,1,1,-3,7,FALSE,FALSE,FALSE,away,FALSE
7/7/2025,Cecilia Zandalasini,Valkyries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,FALSE
7/7/2025,Carla Leite,Valkyries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,FALSE
7/7/2025,Brionna Jones,Dream,30,5,9,0,1,4,5,3,5,8,5,2,0,0,3,1,14,TRUE,FALSE,FALSE,home,TRUE
7/7/2025,Brittney Griner,Dream,18,3,4,0,0,5,6,0,5,5,0,0,1,3,4,-8,11,TRUE,FALSE,FALSE,home,TRUE
7/7/2025,Allisha Gray,Dream,35,8,14,3,7,5,5,0,1,1,4,2,1,4,1,-2,24,TRUE,FALSE,FALSE,home,TRUE
7/7/2025,Jordin Canada,Dream,26,2,8,0,3,3,4,1,3,4,9,3,0,1,1,11,7,TRUE,FALSE,FALSE,home,TRUE
7/7/2025,Rhyne Howard,Dream,34,5,14,3,8,2,2,1,3,4,4,2,0,1,4,16,15,TRUE,FALSE,FALSE,home,TRUE
7/7/2025,Nia Coffey,Dream,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4,0,FALSE,FALSE,FALSE,home,TRUE
7/7/2025,Naz Hillmon,Dream,31,5,11,4,7,2,2,3,3,6,1,1,1,0,1,21,16,FALSE,FALSE,FALSE,home,TRUE
7/7/2025,Taylor Thierry,Dream,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-3,0,FALSE,FALSE,FALSE,home,TRUE
7/7/2025,Shatori Walker-Kimbrough,Dream,4,0,1,0,1,0,0,0,1,1,0,0,0,0,1,6,0,FALSE,FALSE,FALSE,home,TRUE
7/7/2025,Maya Caldwell,Dream,6,1,3,1,3,0,0,0,0,0,0,0,0,0,0,-2,3,FALSE,FALSE,FALSE,home,TRUE
7/7/2025,Te-Hina Paopao,Dream,8,0,2,0,1,0,0,0,1,1,1,0,0,1,0,1,0,FALSE,FALSE,FALSE,home,TRUE
7/6/2025,Michaela Onyenwere,Sky,26,4,9,1,1,2,2,2,6,8,1,0,0,0,2,-13,11,TRUE,FALSE,FALSE,away,FALSE
7/6/2025,Angel Reese,Sky,37,7,16,0,0,2,2,7,10,17,6,0,1,6,4,2,16,TRUE,FALSE,FALSE,away,FALSE
7/6/2025,Elizabeth Williams,Sky,36,6,12,0,0,0,0,1,6,7,2,0,0,2,0,-4,12,TRUE,FALSE,FALSE,away,FALSE
7/6/2025,Rachel Banham,Sky,27,7,13,6,10,0,0,0,2,2,2,0,0,1,4,-12,20,TRUE,FALSE,FALSE,away,FALSE
7/6/2025,Ariel Atkins,Sky,33,3,14,2,3,3,3,2,3,5,6,4,0,2,2,6,11,TRUE,FALSE,FALSE,away,FALSE
7/6/2025,Maddy Westbeld,Sky,5,0,2,0,1,0,0,1,2,3,1,0,1,1,0,-2,0,FALSE,FALSE,FALSE,away,FALSE
7/6/2025,Rebecca Allen,Sky,15,1,4,0,2,0,1,1,0,1,2,0,0,0,2,1,2,FALSE,FALSE,FALSE,away,FALSE
7/6/2025,Kia Nurse,Sky,17,1,5,1,3,0,0,0,2,2,1,0,0,0,1,-1,3,FALSE,FALSE,FALSE,away,FALSE
7/6/2025,Hailey Van Lith,Sky,4,0,3,0,3,0,0,0,0,0,0,0,0,1,1,-2,0,FALSE,FALSE,FALSE,away,FALSE
7/6/2025,Courtney Vandersloot,Sky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,FALSE
7/6/2025,Moriah Jefferson,Sky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,FALSE
7/6/2025,Bridget Carleton,Lynx,26,0,4,0,2,0,0,2,3,5,2,1,0,0,3,-10,0,TRUE,FALSE,FALSE,home,TRUE
7/6/2025,Alanna Smith,Lynx,24,2,7,0,3,0,0,1,1,2,1,2,2,0,1,-6,4,TRUE,FALSE,FALSE,home,TRUE
7/6/2025,Napheesa Collier,Lynx,32,7,16,0,5,7,7,1,6,7,0,0,2,3,2,-12,21,TRUE,FALSE,FALSE,home,TRUE
7/6/2025,Kayla McBride,Lynx,33,4,13,1,5,2,4,0,3,3,5,0,1,0,3,2,11,TRUE,FALSE,FALSE,home,TRUE
7/6/2025,Courtney Williams,Lynx,31,10,17,2,5,3,3,1,7,8,6,0,0,2,2,12,25,TRUE,FALSE,FALSE,home,TRUE
7/6/2025,Jessica Shepard,Lynx,12,2,2,0,0,0,1,1,2,3,2,0,0,2,2,12,4,FALSE,FALSE,FALSE,home,TRUE
7/6/2025,Maria Kliundikova,Lynx,12,2,5,1,1,0,0,2,2,4,0,1,3,0,2,16,5,FALSE,FALSE,FALSE,home,TRUE
7/6/2025,Diamond Miller,Lynx,16,3,4,2,3,2,2,0,5,5,3,1,2,1,0,13,10,FALSE,FALSE,FALSE,home,TRUE
7/6/2025,Natisha Hiedeman,Lynx,13,0,4,0,1,0,0,0,0,0,2,1,0,0,2,-2,0,FALSE,FALSE,FALSE,home,TRUE
7/6/2025,Alissa Pili,Lynx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,TRUE
7/6/2025,Anastasiia Olairi Kosu,Lynx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,TRUE
7/6/2025,Karlie Samuelson,Lynx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,TRUE
7/6/2025,NaLyssa Smith,Aces,24,5,7,0,1,1,2,4,6,10,1,2,0,1,3,8,11,TRUE,FALSE,FALSE,away,TRUE
7/6/2025,A'ja Wilson,Aces,24,8,10,1,1,2,3,0,3,3,0,2,4,1,1,19,19,TRUE,FALSE,FALSE,away,TRUE
7/6/2025,Chelsea Gray,Aces,20,2,5,2,3,0,0,1,1,2,8,0,0,2,1,19,6,TRUE,FALSE,FALSE,away,TRUE
7/6/2025,Jewell Loyd,Aces,32,1,9,1,5,0,0,2,4,6,2,2,0,3,2,12,3,TRUE,FALSE,FALSE,away,TRUE
7/6/2025,Jackie Young,Aces,21,5,10,1,4,3,3,0,3,3,6,1,0,1,2,19,14,TRUE,FALSE,FALSE,away,TRUE
7/6/2025,Kierstan Bell,Aces,18,3,5,2,4,0,0,0,2,2,0,1,1,1,2,9,8,FALSE,FALSE,FALSE,away,TRUE
7/6/2025,Kiah Stokes,Aces,18,1,2,0,1,0,0,0,5,5,1,0,1,1,1,2,2,FALSE,FALSE,FALSE,away,TRUE
7/6/2025,Dana Evans,Aces,23,7,10,1,4,3,5,0,4,4,3,1,0,2,2,-1,18,FALSE,FALSE,FALSE,away,TRUE
7/6/2025,Aaliyah Nye,Aces,21,2,5,1,3,0,0,0,0,0,0,0,0,2,1,3,5,FALSE,FALSE,FALSE,away,TRUE
7/6/2025,Megan Gustafson,Aces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,away,TRUE
7/6/2025,Aneesah Morrow,Sun,22,4,14,0,3,4,4,2,1,3,0,2,1,2,1,-11,12,TRUE,FALSE,FALSE,home,FALSE
7/6/2025,Olivia Nelson-Ododa,Sun,22,3,5,0,0,3,4,1,6,7,1,0,0,2,0,-12,9,TRUE,FALSE,FALSE,home,FALSE
7/6/2025,Bria Hartley,Sun,20,2,8,1,4,2,3,0,0,0,2,2,0,2,2,-14,7,TRUE,FALSE,FALSE,home,FALSE
7/6/2025,Jacy Sheldon,Sun,23,3,5,2,3,0,0,1,4,5,2,1,0,1,3,-20,8,TRUE,FALSE,FALSE,home,FALSE
7/6/2025,Saniya Rivers,Sun,31,5,13,0,3,0,0,1,6,7,1,1,1,3,1,-14,10,TRUE,FALSE,FALSE,home,FALSE
7/6/2025,Haley Peters,Sun,13,1,3,1,2,0,0,0,0,0,0,0,0,0,1,-5,3,FALSE,FALSE,FALSE,home,FALSE
7/6/2025,Tina Charles,Sun,24,5,12,0,0,1,2,1,3,4,2,2,0,0,0,-9,11,FALSE,FALSE,FALSE,home,FALSE
7/6/2025,Rayah Marshall,Sun,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,home,FALSE
7/6/2025,Lindsay Allen,Sun,20,0,1,0,1,3,4,0,1,1,5,1,0,2,1,-4,3,FALSE,FALSE,FALSE,home,FALSE
7/6/2025,Leila Lacan,Sun,24,1,2,1,2,2,2,0,0,0,1,0,0,2,4,-2,5,FALSE,FALSE,FALSE,home,FALSE
7/6/2025,Marina Mabrey,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,FALSE
7/6/2025,Jaelyn Brown,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,home,FALSE
7/6/2025,Nneka Ogwumike,Storm,35,7,13,0,1,1,1,1,6,7,4,1,0,1,2,8,15,TRUE,FALSE,FALSE,away,TRUE
7/6/2025,Gabby Williams,Storm,31,7,13,2,4,0,0,2,5,7,5,3,1,2,1,13,16,TRUE,FALSE,FALSE,away,TRUE
7/6/2025,Ezi Magbegor,Storm,28,4,6,0,1,6,8,2,3,5,3,0,2,0,1,11,14,TRUE,FALSE,FALSE,away,TRUE
7/6/2025,Skylar Diggins,Storm,35,5,15,1,5,2,3,0,0,0,6,2,2,4,3,17,13,TRUE,FALSE,FALSE,away,TRUE
7/6/2025,Erica Wheeler,Storm,32,2,9,1,5,0,0,1,2,3,3,2,0,2,3,-1,5,TRUE,FALSE,FALSE,away,TRUE
